post_id,likes,comments,shares,followers,engagement_rate,growth rate,engagement,Clause 1,Clause 2,Combined,Label
IG0004172,72316,9296,741,1799886,4.58,0.051503262,82353,,,,unlabeled
IG0004173,101766,985,4552,222566,48.21,0.344167573,107303,,,,unlabeled
IG0004174,95876,1639,4796,134034,76.33,0.123849173,102311,,,,unlabeled
IG0004175,56761,6646,4286,1375162,4.92,0.071409768,67693,,,,unlabeled
IG0004176,188229,6038,954,1053698,18.53,0.004650289,195221,,,,unlabeled
IG0004177,184098,2356,45,1307768,14.26,0.07470744,186499,,,,unlabeled
IG0004178,16866,4623,2246,1751900,1.35,0.038415435,23735,,,,unlabeled
IG0004179,44918,6650,268,1718487,3.02,0.010299758,51836,,,,unlabeled
IG0004180,13087,5585,3306,1427413,1.54,0.066904253,21978,,,,unlabeled
IG0004181,14479,8809,1253,917230,2.68,0.017770897,24541,,,,unlabeled
IG0004182,121988,1500,2472,550296,22.89,0.140106415,125960,,,,unlabeled
IG0004183,33680,1557,1038,697483,5.2,0.021936019,36275,,,,unlabeled
IG0004184,156312,4291,2370,132275,123.21,0.415800416,162973,,,,unlabeled
IG0004185,185199,9988,3386,772217,25.71,0.056719808,198573,,,,unlabeled
IG0004186,79284,3700,2038,817474,10.4,0.103122546,85022,,,,unlabeled
IG0004187,156445,8316,4135,1896858,8.9,0.029206193,168896,,,,unlabeled
IG0004188,193158,401,3897,501295,39.39,0.082386619,197456,,,,unlabeled
IG0004189,168742,6999,2814,742623,24.04,0.124019859,178555,,,,unlabeled
IG0004190,83588,2904,392,1725328,5.04,0.052453794,86884,,,,unlabeled
IG0004191,136018,1596,4794,1988635,7.16,0.046413746,142408,,,,unlabeled
IG0004192,71375,203,571,496093,14.54,0.09433715,72149,,,,unlabeled
IG0004193,40530,9595,4197,1319769,4.12,0.02083698,54322,,,,unlabeled
IG0004194,159040,657,1154,1639331,9.81,0.026718216,160851,,,,unlabeled
IG0004195,32521,4308,1174,107202,35.45,0.389918099,38003,,,,unlabeled
IG0004196,48664,4199,1580,1484078,3.67,0.009231321,54443,,,,unlabeled
IG0004197,139909,3851,4759,1550401,9.58,0.008771924,148519,,,,unlabeled
IG0004198,113335,3963,3206,1135647,10.61,0.037335545,120504,,,,unlabeled
IG0004199,88695,5760,4085,312727,31.51,0.295465374,98540,,,,unlabeled
IG0004200,51086,7476,4744,1121913,5.64,0.054817085,63306,,,,unlabeled
IG0004201,137314,8642,3067,45498,327.54,0.918721702,149023,,,,unlabeled
IG0004202,198420,2161,662,1045055,19.26,0.028610934,201243,,,,unlabeled
IG0004203,103872,9088,4014,1616148,7.24,0.018748283,116974,,,,unlabeled
IG0004204,50199,3777,3272,1571818,3.64,0.060503188,57248,,,,unlabeled
IG0004205,171,9992,3269,1766047,0.76,0.055604409,13432,,,,unlabeled
IG0004206,26225,9957,126,955922,3.8,0.021340653,36308,,,,unlabeled
IG0004207,41085,7806,1479,1371433,3.67,0.056364401,50370,,,,unlabeled
IG0004208,17754,7404,4213,784106,3.75,0.023721283,29371,,,,unlabeled
IG0004209,115093,2511,4509,1290647,9.46,0.036958208,122113,,,,unlabeled
IG0004210,98174,7731,4537,1730812,6.38,0.053038689,110442,,,,unlabeled
IG0004211,2313,5047,3534,453384,2.4,0.166525506,10894,,,,unlabeled
IG0004212,14051,77,1024,213099,7.11,0.355233952,15152,,,,unlabeled
IG0004213,28577,6552,998,1971387,1.83,0.003601525,36127,,,,unlabeled
IG0004214,163544,690,2624,1009778,16.52,0.030006596,166858,,,,unlabeled
IG0004215,43608,3329,266,979834,4.82,0.092770816,47203,,,,unlabeled
IG0004216,167559,6910,1172,385179,45.6,0.188224176,175641,,,,unlabeled
IG0004217,28576,9549,4252,1464971,2.89,0.039318184,42377,,,,unlabeled
IG0004218,16653,6502,882,1330496,1.81,0.043066646,24037,,,,unlabeled
IG0004219,34149,3864,1945,1677198,2.38,0.006856674,39958,,,,unlabeled
IG0004220,169091,6927,1205,932121,19.01,0.01212289,177223,,,,unlabeled
IG0004221,13408,1266,3655,1640829,1.12,0.039309398,18329,,,,unlabeled
IG0004222,24778,7112,130,190506,16.81,0.508645397,32020,,,,unlabeled
IG0004223,87792,3671,891,988386,9.34,0.069406082,92354,,,,unlabeled
IG0004224,175237,4514,338,567792,31.72,0.129448812,180089,,,,unlabeled
IG0004225,90227,1598,3927,1906792,5.02,0.050241453,95752,,,,unlabeled
IG0004226,36014,6169,2933,75986,59.37,0.769878662,45116,,,,unlabeled
IG0004227,184305,5821,3620,76794,252.29,0.570357059,193746,,,,unlabeled
IG0004228,24726,5605,378,664238,4.62,0.059316089,30709,,,,unlabeled
IG0004229,115211,2645,365,1167125,10.13,0.023048088,118221,,,,unlabeled
IG0004230,50818,3807,2467,1694254,3.37,0.018769323,57092,,,,unlabeled
IG0004231,112329,9741,4180,345192,36.57,0.084590605,126250,,,,unlabeled
IG0004232,47543,5406,3990,1360056,4.19,0.050953784,56939,,,,unlabeled
IG0004233,115477,2143,312,1085920,10.86,0.044202151,117932,,,,unlabeled
IG0004234,130903,8880,2748,1321051,10.79,0.05700007,142531,,,,unlabeled
IG0004235,182383,3387,4926,244744,77.92,0.192445984,190696,,,,unlabeled
IG0004236,18880,6773,283,1941359,1.34,0.044865478,25936,,,,unlabeled
IG0004237,35450,7421,3827,399106,11.7,0.218488321,46698,,,,unlabeled
IG0004238,98049,9480,2034,1153737,9.5,0.041603936,109563,,,,unlabeled
IG0004239,154788,3063,3805,161206,100.28,0.22331675,161656,,,,unlabeled
IG0004240,111198,8538,2345,1397724,8.73,0.071473338,122081,,,,unlabeled
IG0004241,62360,4300,1308,893247,7.61,0.095270401,67968,,,,unlabeled
IG0004242,67645,8835,2975,1858337,4.28,0.018618797,79455,,,,unlabeled
IG0004243,9113,2429,3226,902078,1.64,0.089238403,14768,,,,unlabeled
IG0004244,75444,5907,2582,141860,59.17,0.271394332,83933,,,,unlabeled
IG0004245,25791,777,3988,1470776,2.08,0.053033229,30556,,,,unlabeled
IG0004246,123016,4530,163,1553104,8.22,0.025497327,127709,,,,unlabeled
IG0004247,33985,7251,4978,1851114,2.5,0.025984353,46214,,,,unlabeled
IG0004248,114368,543,3668,1501767,7.9,0.029698349,118579,,,,unlabeled
IG0004249,129514,5048,1669,1668935,8.16,0.033614251,136231,,,,unlabeled
IG0004250,151339,7582,2303,1692672,9.52,0.055710734,161224,,,,unlabeled
IG0004251,14734,7544,1729,537632,4.47,0.160890721,24007,,,,unlabeled
IG0004252,135537,1670,1544,1521869,9.12,0.02634918,138751,,,,unlabeled
IG0004253,128531,5745,3922,1698096,8.14,0.019963536,138198,,,,unlabeled
IG0004254,51447,448,4106,569966,9.83,0.094216146,56001,,,,unlabeled
IG0004255,139261,9216,3975,239698,63.6,0.042970738,152452,,,,unlabeled
IG0004256,44159,1684,2231,160204,30.01,0.045566902,48074,,,,unlabeled
IG0004257,161536,699,3541,1498140,11.07,0.009077923,165776,,,,unlabeled
IG0004258,193483,9748,401,1164136,17.49,0.056522606,203632,,,,unlabeled
IG0004259,38877,4370,4539,652163,7.33,0.052900885,47786,,,,unlabeled
IG0004260,20125,5429,4360,308085,9.71,0.025642274,29914,,,,unlabeled
IG0004261,14672,1268,4775,1591246,1.3,0.014768301,20715,,,,unlabeled
IG0004262,45193,6420,306,1653355,3.14,0.038769653,51919,,,,unlabeled
IG0004263,37071,4206,3277,1250002,3.56,0.02519996,44554,,,,unlabeled
IG0004264,17033,1711,1407,93381,21.58,0.86634326,20151,,,,unlabeled
IG0004265,129246,1251,3133,659589,20.26,0.038812048,133630,,,,unlabeled
IG0004266,68164,8698,3727,730131,11.04,0.054510766,80589,,,,unlabeled
IG0004267,179850,1298,3872,1825510,10.14,0.009148128,185020,,,,unlabeled
IG0004268,132367,1803,2505,481225,28.4,0.151696192,136675,,,,unlabeled
IG0004269,104164,334,3893,1950411,5.56,0.033069953,108391,,,,unlabeled
IG0004270,51220,9568,70,1459536,4.17,0.052208373,60858,,,,unlabeled
IG0004271,102128,200,431,1442281,7.12,0.065451878,102759,,,,unlabeled
IG0004272,34857,6915,1891,1231749,3.54,0.030200958,43663,,,,unlabeled
IG0004273,41807,7384,1287,1706046,2.96,0.00902672,50478,,,,unlabeled
IG0004274,57297,7607,2510,667325,10.1,0.10159967,67414,,,,unlabeled
IG0004275,55695,4836,4425,128815,50.43,0.651321663,64956,,,,unlabeled
IG0004276,138906,5730,2913,852384,17.31,0.00293295,147549,,,,unlabeled
IG0004277,191625,8881,2802,1322444,15.37,0.066316608,203308,,,,unlabeled
IG0004278,31491,9269,4150,605606,7.42,0.115421578,44910,,,,unlabeled
IG0004279,145028,2086,596,255035,57.92,0.380339953,147710,,,,unlabeled
IG0004280,105814,9293,4393,1286537,9.29,0.048735481,119500,,,,unlabeled
IG0004281,35292,7520,4001,452304,10.35,0.031173724,46813,,,,unlabeled
IG0004282,73655,2501,4583,1353156,5.97,0.045523206,80739,,,,unlabeled
IG0004283,169019,6418,3968,76377,234.89,1.07362164,179405,,,,unlabeled
IG0004284,199957,7758,2165,753303,27.86,0.046727545,209880,,,,unlabeled
IG0004285,8434,540,1242,1976553,0.52,0.003693298,10216,,,,unlabeled
IG0004286,39363,8781,353,185169,26.19,0.031322738,48497,,,,unlabeled
IG0004287,99337,8731,3749,1372948,8.14,0.021777955,111817,,,,unlabeled
IG0004288,101659,8540,3539,1220730,9.32,0.035142906,113738,,,,unlabeled
IG0004289,6428,1239,3556,120179,9.34,0.751379193,11223,,,,unlabeled
IG0004290,35814,3620,1983,476488,8.69,0.194758315,41417,,,,unlabeled
IG0004291,131065,1804,1320,1549177,8.66,0.028079425,134189,,,,unlabeled
IG0004292,198860,1957,3972,288814,70.91,0.001384974,204789,,,,unlabeled
IG0004293,19520,169,2272,984417,2.23,0.03423346,21961,,,,unlabeled
IG0004294,157180,1801,4697,893975,18.31,0.017002713,163678,,,,unlabeled
IG0004295,67037,8537,2090,735698,10.56,0.012912907,77664,,,,unlabeled
IG0004296,77428,3198,4326,90296,94.08,0.734251794,84952,,,,unlabeled
IG0004297,29952,7953,1886,601098,6.62,0.012144442,39791,,,,unlabeled
IG0004298,65392,6047,4671,1544943,4.93,0.018965101,76110,,,,unlabeled
IG0004299,27860,153,793,410002,7.03,0.043170521,28806,,,,unlabeled
IG0004300,2380,1273,4314,1952867,0.41,0.029648716,7967,,,,unlabeled
IG0004301,19242,4603,4769,989583,2.89,0.056690545,28614,,,,unlabeled
IG0004302,117050,3725,677,1940517,6.26,0.00484407,121452,,,,unlabeled
IG0004303,132245,8298,1640,583843,24.35,0.12880175,142183,,,,unlabeled
IG0004304,130154,8573,80,472652,29.37,0.145984784,138807,,,,unlabeled
IG0004305,16703,8166,227,1674721,1.5,0.03361754,25096,,,,unlabeled
IG0004306,116979,7513,1696,1501145,8.41,0.006461734,126188,,,,unlabeled
IG0004307,37940,9260,475,524490,9.09,0.173120555,47675,,,,unlabeled
IG0004308,74176,6482,2574,440177,18.91,0.020673502,83232,,,,unlabeled
IG0004309,87670,5087,1657,140023,67.43,0.660605758,94414,,,,unlabeled
IG0004310,19045,4897,661,237446,10.36,0.318809329,24603,,,,unlabeled
IG0004311,135357,1033,330,1838934,7.43,0.044319154,136720,,,,unlabeled
IG0004312,172137,483,2362,150219,116.48,0.547201086,174982,,,,unlabeled
IG0004313,142090,4231,1215,1041512,14.17,0.044838658,147536,,,,unlabeled
IG0004314,74537,7363,2737,1855035,4.56,0.017196441,84637,,,,unlabeled
IG0004315,106461,8327,3177,1258235,9.38,0.013113608,117965,,,,unlabeled
IG0004316,165313,7616,241,1361374,12.72,0.07147191,173170,,,,unlabeled
IG0004317,175971,8779,2382,1871799,10,0.033604035,187132,,,,unlabeled
IG0004318,99755,247,3333,1918805,5.39,0.042734931,103335,,,,unlabeled
IG0004319,57882,7249,1989,553701,12.12,0.067726083,67120,,,,unlabeled
IG0004320,155159,9340,197,1845344,8.92,0.049042347,164696,,,,unlabeled
IG0004321,197144,1418,4163,1057865,19.16,0.049155611,202725,,,,unlabeled
IG0004322,3846,6994,4959,124691,12.67,0.032881283,15799,,,,unlabeled
IG0004323,20200,716,1753,383513,5.91,0.121508267,22669,,,,unlabeled
IG0004324,81335,9281,1467,954823,9.64,0.101589509,92083,,,,unlabeled
IG0004325,176978,6987,162,881597,20.89,0.094941339,184127,,,,unlabeled
IG0004326,143539,5327,3819,1547256,9.87,0.028502071,152685,,,,unlabeled
IG0004327,133520,5386,1151,824166,16.99,0.078624937,140057,,,,unlabeled
IG0004328,197139,9365,1941,704955,29.57,0.116603187,208445,,,,unlabeled
IG0004329,62190,1087,3124,672987,9.87,0.118278659,66401,,,,unlabeled
IG0004330,76783,453,2911,1443916,5.55,0.057967361,80147,,,,unlabeled
IG0004331,35507,604,1844,34652,109.53,2.444303359,37955,,,,unlabeled
IG0004332,45587,5203,4609,1728486,3.21,0.002198456,55399,,,,unlabeled
IG0004333,173259,2560,4196,1813341,9.93,0.023878576,180015,,,,unlabeled
IG0004334,189866,9208,3515,1030354,19.66,0.095209996,202589,,,,unlabeled
IG0004335,117979,9123,292,1584066,8.04,0.021211237,127394,,,,unlabeled
IG0004336,134050,3598,1599,142815,97.5,0.322095018,139247,,,,unlabeled
IG0004337,196075,9611,2798,674624,30.9,0.054548904,208484,,,,unlabeled
IG0004338,49401,1143,3906,168290,32.35,0.540139046,54450,,,,unlabeled
IG0004339,79112,949,758,1729056,4.67,0.048928433,80819,,,,unlabeled
IG0004340,104829,7842,1137,525445,21.66,0.107527905,113808,,,,unlabeled
IG0004341,184437,1938,3207,50297,376.93,1.157126668,189582,,,,unlabeled
IG0004342,145156,600,341,1747953,8.36,0.03077886,146097,,,,unlabeled
IG0004343,170852,9766,2190,1876602,9.74,0.010870712,182808,,,,unlabeled
IG0004344,175965,533,4236,1951822,9.26,0.032175065,180734,,,,unlabeled
IG0004345,159203,7547,982,85770,195.56,1.150752011,167732,,,,unlabeled
IG0004346,104071,1354,4404,773767,14.19,0.063068081,109829,,,,unlabeled
IG0004347,195733,9767,4605,275060,76.39,0.134152549,210105,,,,unlabeled
IG0004348,104354,4764,4335,83652,135.62,0.971883517,113453,,,,unlabeled
IG0004349,20371,9581,1983,1885542,1.69,0.008379553,31935,,,,unlabeled
IG0004350,165646,4874,1893,32946,523.32,0.643477205,172413,,,,unlabeled
IG0004351,92774,8433,2851,1104616,9.42,0.02145542,104058,,,,unlabeled
IG0004352,125852,8513,3607,329837,41.83,0.201008377,137972,,,,unlabeled
IG0004353,115228,4454,1623,62057,195.47,0.960407367,121305,,,,unlabeled
IG0004354,181370,4720,461,1562026,11.94,0.020230137,186551,,,,unlabeled
IG0004355,79401,5391,2137,995340,8.73,0.022404405,86929,,,,unlabeled
IG0004356,66456,7252,1265,1759499,4.26,0.029042358,74973,,,,unlabeled
IG0004357,61838,4727,1952,991857,6.91,0.033976672,68517,,,,unlabeled
IG0004358,93086,6467,3515,1944357,5.3,0.021703833,103068,,,,unlabeled
IG0004359,47682,8635,2121,1584368,3.69,0.06311665,58438,,,,unlabeled
IG0004360,107556,3585,149,1838727,6.05,0.001903491,111290,,,,unlabeled
IG0004361,18274,6560,3977,1772608,1.63,0.041746399,28811,,,,unlabeled
IG0004362,5471,622,973,699781,1.01,0.06716387,7066,,,,unlabeled
IG0004363,120503,6857,1763,100037,129.08,0.195927507,129123,,,,unlabeled
IG0004364,66642,2497,2057,115958,61.4,0.227668639,71196,,,,unlabeled
IG0004365,108562,2672,4340,668743,17.28,0.080748509,115574,,,,unlabeled
IG0004366,42724,7162,4517,1172843,4.64,0.013727328,54403,,,,unlabeled
IG0004367,177443,2222,4591,1439682,12.8,0.038897479,184256,,,,unlabeled
IG0004368,184480,851,220,874984,21.21,0.087087307,185551,,,,unlabeled
IG0004369,47336,4550,4203,82227,68.21,0.408624904,56089,,,,unlabeled
IG0004370,75795,6924,2187,1705705,4.98,0.033065507,84906,,,,unlabeled
IG0004371,159747,4749,2126,1086034,15.34,0.055615202,166622,,,,unlabeled
IG0004372,173015,7924,224,1400681,12.93,0.036196679,181163,,,,unlabeled
IG0004373,194744,4757,3435,43625,465.18,0.391977077,202936,,,,unlabeled
IG0004374,179799,5864,1005,1596386,11.69,0.036707914,186668,,,,unlabeled
IG0004375,74816,5907,3089,1300907,6.44,0.059035734,83812,,,,unlabeled
IG0004376,178880,3664,2241,1256662,14.7,0.039071763,184785,,,,unlabeled
IG0004377,42514,9160,3338,354101,15.54,0.147415568,55012,,,,unlabeled
IG0004378,167957,26,2545,963125,17.71,0.032498378,170528,,,,unlabeled
IG0004379,7375,4689,2746,1238321,1.2,0.06129267,14810,,,,unlabeled
IG0004380,67552,3615,3489,1401463,5.33,0.016482775,74656,,,,unlabeled
IG0004381,70441,6291,1467,257278,30.39,0.126711184,78199,,,,unlabeled
IG0004382,4486,2116,4579,1645858,0.68,0.008688477,11181,,,,unlabeled
IG0004383,140521,2927,4800,1183725,12.52,0.069188367,148248,,,,unlabeled
IG0004384,142563,393,3473,811784,18.04,0.013796774,146429,,,,unlabeled
IG0004385,51100,9078,415,37316,162.38,1.991103012,60593,,,,unlabeled
IG0004386,69935,7867,4883,1937842,4.27,0.051190964,82685,,,,unlabeled
IG0004387,2704,4077,4222,247647,4.44,0.116294564,11003,,,,unlabeled
IG0004388,41490,7511,2403,336046,15.3,0.197889575,51404,,,,unlabeled
IG0004389,151597,365,3898,363484,42.88,0.264385778,155860,,,,unlabeled
IG0004390,92795,6266,1636,133075,75.67,0.211159121,100697,,,,unlabeled
IG0004391,156924,53,4866,1922896,8.42,0.031878999,161843,,,,unlabeled
IG0004392,8791,1216,4991,1766548,0.85,0.028586826,14998,,,,unlabeled
IG0004393,193446,6997,3610,833964,24.47,0.064631087,204053,,,,unlabeled
IG0004394,80990,9890,4999,1625665,5.9,0.046688586,95879,,,,unlabeled
IG0004395,47788,7799,3087,539707,10.87,0.112839003,58674,,,,unlabeled
IG0004396,157162,6649,3800,1849973,9.06,0.033568057,167611,,,,unlabeled
IG0004397,93458,7389,4841,51829,203.92,1.769279747,105688,,,,unlabeled
IG0004398,13196,7116,3011,1673114,1.39,0.010220463,23323,,,,unlabeled
IG0004399,21741,2052,4303,1915803,1.47,0.026464099,28096,,,,unlabeled
IG0004400,124699,3858,2344,714330,18.33,0.087634567,130901,,,,unlabeled
IG0004401,157308,9905,2161,810244,20.9,0.027028895,169374,,,,unlabeled
IG0004402,62364,6937,975,756788,9.29,0.065804426,70276,,,,unlabeled
IG0004403,77,6288,828,1710115,0.42,0.009122194,7193,,,,unlabeled
IG0004404,51773,2377,1126,868829,6.36,0.004143508,55276,,,,unlabeled
IG0004405,164033,672,2645,1981924,8.44,0.026792147,167350,,,,unlabeled
IG0004406,167939,3170,2126,10687,1620.99,1.001216431,173235,,,,unlabeled
IG0004407,118407,1166,4491,1248922,9.93,0.036351349,124064,,,,unlabeled
IG0004408,171005,8143,2191,1570264,11.55,0.029294437,181339,,,,unlabeled
IG0004409,172329,2981,3846,1151072,15.56,0.071151066,179156,,,,unlabeled
IG0004410,72056,9578,3495,231120,36.83,0.117687781,85129,,,,unlabeled
IG0004411,141786,86,2583,1833760,7.88,0.038827327,144455,,,,unlabeled
IG0004412,94986,6211,3209,1324755,7.88,0.069144861,104406,,,,unlabeled
IG0004413,45758,5072,4507,1319112,4.2,0.055643494,55337,,,,unlabeled
IG0004414,11208,1148,3337,1023139,1.53,0.087084942,15693,,,,unlabeled
IG0004415,45375,9798,2601,1168293,4.95,0.075922735,57774,,,,unlabeled
IG0004416,53051,8809,3990,1527598,4.31,0.000130924,65850,,,,unlabeled
IG0004417,41916,8909,3255,675480,8.01,0.102149583,54080,,,,unlabeled
IG0004418,144245,4360,2084,947953,15.9,0.06403271,150689,,,,unlabeled
IG0004419,54418,1385,1499,1344527,4.26,0.049534148,57302,,,,unlabeled
IG0004420,71845,7899,4250,1597210,5.26,0.000813919,83994,,,,unlabeled
IG0004421,84043,7967,4338,932965,10.33,0.047483025,96348,,,,unlabeled
IG0004422,171220,2224,245,1796442,9.67,0.030003752,173689,,,,unlabeled
IG0004423,37713,4817,2213,1114719,4.01,0.011034171,44743,,,,unlabeled
IG0004424,16153,9132,3474,1698716,1.69,0.038028723,28759,,,,unlabeled
IG0004425,190205,37,810,1265036,15.1,0.010592584,191052,,,,unlabeled
IG0004426,98682,1424,677,127507,79.04,0.4705624,100783,,,,unlabeled
IG0004427,143852,886,1111,1397826,10.43,0.055514778,145849,,,,unlabeled
IG0004428,10559,642,3278,1510992,0.96,0.059762064,14479,,,,unlabeled
IG0004429,193926,6035,3905,141096,144.49,0.392640472,203866,,,,unlabeled
IG0004430,95750,3888,2849,1397666,7.33,0.012735518,102487,,,,unlabeled
IG0004431,1547,6659,1646,1777341,0.55,0.002981983,9852,,,,unlabeled
IG0004432,125757,7944,3561,1710380,8.03,0.028531671,137262,,,,unlabeled
IG0004433,61352,5036,4710,979072,7.26,0.073130475,71098,,,,unlabeled
IG0004434,99938,8738,4217,634632,17.79,0.092494548,112893,,,,unlabeled
IG0004435,34185,6044,1264,460621,9.01,0.094220628,41493,,,,unlabeled
IG0004436,174632,7182,4324,1899422,9.8,0.048541082,186138,,,,unlabeled
IG0004437,117047,8274,960,291941,43.26,0.137013986,126281,,,,unlabeled
IG0004438,175879,1859,717,822112,21.71,0.072861119,178455,,,,unlabeled
IG0004439,158856,8829,1107,1047238,16.12,0.054428888,168792,,,,unlabeled
IG0004440,176552,5870,4133,982973,18.98,0.07558702,186555,,,,unlabeled
IG0004441,154583,3429,1108,393159,40.47,0.12208801,159120,,,,unlabeled
IG0004442,178100,7241,2710,1272131,14.78,0.048344078,188051,,,,unlabeled
IG0004443,7889,17,2629,1771575,0.59,0.002144984,10535,,,,unlabeled
IG0004444,198671,9856,3184,63884,331.4,0.561956045,211711,,,,unlabeled
IG0004445,103360,5961,3932,811679,13.95,0.071210417,113253,,,,unlabeled
IG0004446,185728,2682,4561,922143,20.93,0.042184347,192971,,,,unlabeled
IG0004447,137275,4226,839,246341,57.78,0.346673919,142340,,,,unlabeled
IG0004448,148387,7868,3255,347172,45.95,0.111760165,159510,,,,unlabeled
IG0004449,176568,7580,4820,232642,81.23,0.043414345,188968,,,,unlabeled
IG0004450,139991,8748,1420,338573,44.35,0.078565036,150159,,,,unlabeled
IG0004451,164754,9417,3181,1247558,14.22,0.026291363,177352,,,,unlabeled
IG0004452,160176,9041,2495,189395,90.66,0.033791811,171712,,,,unlabeled
IG0004453,151118,8972,222,1219055,13.15,0.036749777,160312,,,,unlabeled
IG0004454,158191,8182,206,609314,27.34,0.061216384,166579,,,,unlabeled
IG0004455,149670,450,2419,1334141,11.43,0.004197457,152539,,,,unlabeled
